TransactionID,TransactionDate,CustomerID,TransactionType,Category,Amount,BalanceAfterTxn,PaymentMode,Merchant,IsFraudulent
TXN500091,2024-06-16 19:45:33,CUST2041,Credit,Salary,66606.6,77841.01,UPI,IRCTC,No
TXN501030,2024-06-16 19:57:59,CUST2124,Debit,Dining,1232.42,120895.44,Debit Card,Uber,No
TXN500520,2024-06-16 21:31:17,CUST2449,Debit,EMI - Loan,552.67,462102.03,Debit Card,Amazon,No
TXN500401,2024-06-16 22:28:00,CUST2348,Debit,Utilities,3156.62,258173.72,UPI,HDFC Bank,No
TXN501966,2024-06-16 23:11:21,CUST2416,Debit,Shopping,966.7,,Credit Card,IRCTC,No
TXN503741,2024-06-17 01:56:00,CUST2526,Debit,Rent,3810.03,118882.57,Cash,Local Store,No
TXN500515,2024-06-17 02:36:04,CUST2563,Debit,Utilities,997.34,255870.26,Net Banking,BigBasket,No
TXN507996,2024-06-17 04:46:01,CUST2477,Debit,Entertainment,3093.92,448485.39,UPI,LIC,No
TXN501846,2024-06-17 07:22:06,CUST2072,Credit,Investment Return,10541.56,479874.21,Cheque,Uber,No
TXN506341,2024-06-17 11:03:50,CUST2466,Debit,Rent,1100.22,170488.25,Net Banking,Local Store,No
TXN506196,2024-06-17 11:05:23,CUST2171,Credit,Freelance Income,39973.27,233503.76,Cheque,Uber,No
TXN503474,2024-06-17 14:11:11,CUST2210,Debit,EMI - Loan,4236.16,155246.71,Net Banking,Apollo Pharmacy,No
TXN505458,2024-06-17 19:10:23,CUST2406,Debit,Shopping,4005.87,151583.48,UPI,Mutual Fund SIP,No
TXN503423,2024-06-17 21:41:54,CUST2599,Debit,Groceries,302.04,36253.25,Cheque,,No
TXN500627,2024-06-17 21:47:05,CUST2020,Credit,Interest Credit,46035.02,298085.92,Net Banking,LIC,No
TXN501324,2024-06-17 22:12:17,CUST2291,Debit,Shopping,279.22,44341.68,Credit Card,Uber,No
TXN500555,2024-06-18 00:29:15,CUST2077,Debit,Travel,4593.34,219195.17,UPI,Netflix,No
TXN504652,2024-06-18 10:18:56,CUST2427,Debit,Travel,969.85,155224.94,Net Banking,Netflix,No
TXN507873,2024-06-18 11:05:56,CUST2545,Debit,Rent,1744.58,370433.51,Net Banking,Local Store,No
TXN507522,2024-06-18 15:53:24,CUST2110,Credit,Salary,25593.67,415769.42,Cash,Uber,No
TXN506999,2024-06-18 16:47:38,CUST2368,Debit,Utilities,8015.83,276761.66,UPI,Mutual Fund SIP,No
TXN500948,2024-06-18 16:52:00,CUST2326,Credit,Interest Credit,65736.38,263528.41,Cash,Netflix,No
TXN500948,2024-06-18 16:52:00,CUST2326,Credit,Interest Credit,65736.38,263528.41,Cash,Netflix,No
TXN501934,2024-06-18 18:05:45,CUST2148,Debit,Insurance Premium,3502.68,218510.89,Cash,Reliance Digital,No
TXN506850,2024-06-18 18:58:45,CUST2039,Credit,Freelance Income,51636.31,369695.17,Credit Card,Mutual Fund SIP,No
TXN507045,2024-06-18 21:58:09,CUST2021,Debit,Travel,6212.67,,Cash,Electricity Board,No
TXN504029,2024-06-18 23:09:12,CUST2040,Credit,Interest Credit,69685.46,160783.3,UPI,Mutual Fund SIP,No
TXN507931,2024-06-19 00:11:42,CUST2534,Credit,Investment Return,57015.12,249166.12,UPI,Uber,No
TXN507397,2024-06-19 00:23:36,CUST2207,Debit,Travel,1176.29,19671.16,Cheque,,No
TXN506250,2024-06-19 05:06:36,CUST2519,Debit,Rent,6152.87,212549.86,UPI,Local Store,No
TXN500324,2024-06-19 05:08:26,CUST2189,Credit,Investment Return,42297.56,197350.61,Credit Card,Zomato,No
TXN504573,2024-06-19 06:11:28,CUST2562,Debit,Travel,1606.54,341343.3,Net Banking,HDFC Bank,No
TXN504700,2024-06-19 09:19:10,CUST2162,Debit,Entertainment,5653.54,456652.86,Cash,Netflix,Yes
TXN500027,2024-06-19 09:57:31,CUST2252,Debit,Healthcare,10341.75,450211.36,UPI,Local Store,No
TXN500584,2024-06-19 10:00:18,CUST2211,Credit,Investment Return,63547.76,147788.39,Debit Card,BigBasket,No
TXN501680,2024-06-19 10:15:00,CUST2352,Credit,Salary,48829.87,361169.3,Debit Card,Local Store,No
TXN504136,2024-06-19 10:33:47,CUST2272,Debit,Insurance Premium,7757.79,486509.54,UPI,IRCTC,No
TXN500391,2024-06-19 11:19:24,CUST2186,Debit,Travel,9015.95,,Net Banking,Employer Payroll,No
TXN507593,2024-06-19 16:01:20,CUST2436,Debit,Insurance Premium,1827.2,395046.11,UPI,IRCTC,No
TXN505294,2024-06-19 23:03:30,CUST2517,Debit,Entertainment,960.92,192488.02,Net Banking,Uber,No
TXN503525,2024-06-20 03:06:32,CUST2205,Debit,Utilities,4712.49,336482.32,UPI,BigBasket,No
TXN504215,2024-06-20 03:47:12,CUST2152,Debit,Insurance Premium,10556.6,450823.58,Credit Card,Uber,No
TXN502978,2024-06-20 10:08:46,CUST2185,Credit,Freelance Income,41451.95,98838.66,Debit Card,BigBasket,No
TXN503658,2024-06-20 10:47:06,CUST2502,Debit,Entertainment,539.99,41700.0,Debit Card,LIC,No
TXN504577,2024-06-20 11:18:30,CUST2241,Debit,Shopping,407.49,185978.68,UPI,IRCTC,No
TXN500209,2024-06-20 14:57:23,CUST2366,Debit,Insurance Premium,2663.99,234983.57,UPI,IRCTC,No
TXN500078,2024-06-20 20:05:53,CUST2069,Debit,Travel,4939.05,244115.48,Debit Card,BigBasket,No
TXN502475,2024-06-20 21:43:24,CUST2322,Credit,Interest Credit,52094.91,160971.11,UPI,Zomato,No
TXN503666,2024-06-20 22:05:29,CUST2599,Credit,Investment Return,25760.13,309768.23,Debit Card,Apollo Pharmacy,No
TXN501837,2024-06-20 22:11:16,CUST2126,Credit,Investment Return,55164.13,218970.42,UPI,Reliance Digital,No
TXN506344,2024-06-21 12:18:39,CUST2115,Debit,Dining,4528.3,425130.86,Debit Card,Uber,No
TXN500488,2024-06-21 19:07:29,CUST2067,Debit,Dining,2466.38,342107.2,UPI,Local Store,No
TXN505999,2024-06-21 22:58:05,CUST2090,Credit,Freelance Income,64605.67,274505.05,Net Banking,Swiggy,No
TXN505683,2024-06-22 00:07:32,CUST2174,Debit,Dining,4384.27,159787.3,UPI,Swiggy,No
TXN502902,2024-06-22 05:18:30,CUST2067,Credit,Investment Return,45761.13,186165.09,UPI,BigBasket,No
TXN502654,2024-06-22 08:14:01,CUST2429,Debit,Rent,2287.9,121562.33,UPI,Local Store,No
TXN505238,2024-06-22 14:02:51,CUST2182,Debit,Entertainment,1869.87,181652.3,Credit Card,Zomato,No
TXN507133,2024-06-22 16:27:57,CUST2185,Debit,Healthcare,2478.45,383869.11,Cash,Zomato,No
TXN502093,2024-06-23 01:16:54,CUST2033,Debit,EMI - Loan,5617.6,141436.69,Net Banking,Zomato,No
TXN505180,2024-06-23 02:22:02,CUST2083,Debit,Entertainment,1050.55,227017.36,Debit Card,IRCTC,No
TXN503722,2024-06-23 02:43:37,CUST2354,Debit,Healthcare,7261.39,336139.06,Credit Card,BigBasket,No
TXN505212,2024-06-23 03:59:09,CUST2366,Credit,Investment Return,33348.29,70190.39,Cheque,Mutual Fund SIP,No
TXN504080,2024-06-23 06:52:08,CUST2294,Debit,Shopping,6194.4,421770.89,UPI,Swiggy,No
TXN502028,2024-06-23 08:35:47,CUST2337,Debit,EMI - Loan,2272.74,339390.1,Credit Card,Amazon,No
TXN504452,2024-06-23 11:35:49,CUST2567,Debit,Entertainment,6520.87,475299.56,Credit Card,Uber,No
TXN501686,2024-06-23 12:08:46,CUST2552,Debit,Travel,2317.23,299704.31,UPI,Employer Payroll,No
TXN502962,2024-06-23 12:12:43,CUST2139,Debit,Entertainment,2409.13,74836.98,UPI,Reliance Digital,No
TXN504470,2024-06-23 13:02:51,CUST2210,Debit,Entertainment,668.75,486249.04,Cheque,BigBasket,No
TXN503623,2024-06-23 13:06:41,CUST2328,Credit,Interest Credit,2513.85,58205.16,Debit Card,Reliance Digital,No
TXN501913,2024-06-23 14:46:11,CUST2402,Credit,Investment Return,35341.78,119753.91,UPI,Zomato,No
TXN503438,2024-06-23 19:36:20,CUST2061,Debit,Insurance Premium,6828.37,248848.75,Cash,Local Store,No
TXN500212,2024-06-23 20:08:58,CUST2539,Credit,Refund,40569.43,82757.48,Credit Card,Electricity Board,No
TXN506532,2024-06-23 20:31:48,CUST2055,Debit,Healthcare,1013.5,334532.94,Net Banking,Employer Payroll,No
TXN507010,2024-06-23 22:09:37,CUST2276,Credit,Interest Credit,64647.84,403721.12,UPI,Mutual Fund SIP,No
TXN500640,2024-06-24 06:19:51,CUST2096,Debit,EMI - Loan,4057.17,262028.74,UPI,Employer Payroll,No
TXN503302,2024-06-24 07:19:29,CUST2121,Credit,Salary,42816.98,48457.01,Net Banking,Local Store,No
TXN507474,2024-06-24 10:14:33,CUST2240,Debit,Utilities,3288.59,129215.66,UPI,Amazon,No
TXN507927,2024-06-24 15:15:56,CUST2114,Credit,Investment Return,79398.76,149196.44,Credit Card,Uber,No
TXN500342,2024-06-24 18:04:25,CUST2184,Debit,Dining,7192.36,233623.29,UPI,LIC,No
TXN504730,2024-06-24 22:44:02,CUST2363,Credit,Investment Return,5239.2,,UPI,Local Store,No
TXN507031,2024-06-24 22:47:10,CUST2230,Debit,EMI - Loan,7362.86,450103.59,UPI,Reliance Digital,No
TXN504913,2024-06-24 23:22:58,CUST2059,Debit,Healthcare,2498.32,456177.5,UPI,Reliance Digital,No
TXN504321,2024-06-25 00:14:21,CUST2296,Debit,EMI - Loan,15156.11,19848.39,UPI,BigBasket,No
TXN506079,2024-06-25 02:25:39,CUST2415,Debit,Dining,1130.21,429098.69,UPI,BigBasket,No
TXN500841,2024-06-25 04:27:38,CUST2239,Debit,Travel,2257.27,481341.93,Credit Card,Employer Payroll,No
TXN507122,2024-06-25 09:36:00,CUST2383,Debit,Insurance Premium,563.8,,Cash,Employer Payroll,No
TXN506658,2024-06-25 13:11:56,CUST2232,Credit,Refund,60841.05,397554.31,Credit Card,BigBasket,No
TXN503347,2024-06-25 15:27:28,CUST2113,Debit,EMI - Loan,2097.22,,Cash,Netflix,No
TXN506452,2024-06-25 15:39:09,CUST2522,Debit,Utilities,771.41,166921.26,Debit Card,HDFC Bank,No
TXN500723,2024-06-25 19:08:25,CUST2465,Debit,Dining,1825.14,47009.09,UPI,Employer Payroll,No
TXN503641,2024-06-25 20:24:30,CUST2228,Debit,EMI - Loan,7444.31,447162.98,UPI,Employer Payroll,No
TXN503277,2024-06-25 20:43:57,CUST2205,Debit,Groceries,106.89,109980.2,UPI,Employer Payroll,No
TXN500121,2024-06-25 21:29:13,CUST2150,Debit,Travel,2000.7,325440.53,UPI,Reliance Digital,No
TXN504424,2024-06-25 21:48:00,CUST2138,Debit,Entertainment,7952.4,3923.57,,BigBasket,No
TXN500618,2024-06-26 00:01:26,CUST2583,Debit,Rent,276.98,253901.02,UPI,Local Store,No
TXN504162,2024-06-26 03:56:51,CUST2399,Debit,Dining,2944.54,485146.48,UPI,LIC,No
TXN500803,2024-06-26 06:19:35,CUST2205,Credit,Freelance Income,3455.83,183600.9,Credit Card,Electricity Board,No
TXN500058,2024-06-26 08:00:17,CUST2189,Debit,Travel,903.14,358162.55,UPI,Employer Payroll,No
TXN502628,2024-06-26 08:36:37,CUST2469,Debit,EMI - Loan,111.75,,UPI,BigBasket,No
TXN500149,2024-06-26 10:44:24,CUST2356,Debit,Insurance Premium,668.81,211322.62,Net Banking,Mutual Fund SIP,No
TXN504542,2024-06-26 12:27:34,CUST2162,Debit,Insurance Premium,110.93,379811.91,Net Banking,Employer Payroll,No
TXN501176,2024-06-26 13:04:12,CUST2408,Debit,EMI - Loan,1722.14,3997.22,Debit Card,Netflix,No
TXN500079,2024-06-26 13:04:52,CUST2325,Credit,Freelance Income,42652.78,87996.77,Debit Card,Reliance Digital,No
TXN503037,2024-06-26 14:32:16,CUST2391,Debit,Insurance Premium,8699.11,48126.97,Credit Card,Local Store,No
TXN505071,2024-06-26 21:46:12,CUST2003,Credit,Investment Return,51594.55,290130.21,UPI,Employer Payroll,No
TXN500069,2024-06-27 01:07:30,CUST2379,Debit,Groceries,468.76,470866.73,Cheque,Amazon,No
TXN501825,2024-06-27 05:40:56,CUST2142,Credit,Investment Return,12768.04,151590.14,UPI,Netflix,No
TXN505053,2024-06-27 08:36:01,CUST2410,Debit,Travel,1525.05,463226.56,UPI,HDFC Bank,No
TXN507563,2024-06-27 11:00:28,CUST2197,Debit,Healthcare,2755.98,255992.33,Debit Card,Netflix,No
TXN503196,2024-06-27 11:51:28,CUST2382,Debit,Insurance Premium,7438.26,337094.59,Debit Card,Electricity Board,No
TXN501269,2024-06-27 12:51:43,CUST2275,Credit,Investment Return,56100.54,25365.75,UPI,Mutual Fund SIP,No
TXN502185,2024-06-27 13:22:00,CUST2125,Debit,EMI - Loan,1493.96,109081.29,Net Banking,Employer Payroll,No
TXN505863,2024-06-27 22:21:50,CUST2227,Debit,Entertainment,13894.91,472128.53,UPI,Apollo Pharmacy,No
TXN500719,2024-06-27 22:28:37,CUST2449,Debit,Entertainment,1464.89,154048.77,Net Banking,Mutual Fund SIP,No
TXN503955,2024-06-28 00:03:16,CUST2090,Debit,Travel,5268.16,355660.08,UPI,Swiggy,No
TXN507437,2024-06-28 01:20:12,CUST2444,Debit,Travel,4326.12,8485.03,UPI,Local Store,No
TXN504644,2024-06-28 04:03:33,CUST2424,Credit,Freelance Income,18939.78,460737.85,Debit Card,IRCTC,No
TXN504881,2024-06-28 05:12:08,CUST2537,Credit,Salary,52568.05,220347.31,Debit Card,Electricity Board,No
TXN501672,2024-06-28 05:33:32,CUST2491,Debit,Entertainment,2453.18,346504.47,Debit Card,Electricity Board,No
TXN506486,2024-06-28 08:55:01,CUST2039,Debit,Utilities,2510.33,297270.6,Cheque,BigBasket,No
TXN503470,2024-06-28 12:26:20,CUST2551,Debit,Shopping,191.07,376002.21,Net Banking,HDFC Bank,No
TXN500931,2024-06-28 13:34:28,CUST2352,Debit,Shopping,921.07,,Credit Card,BigBasket,No
TXN504466,2024-06-28 22:57:39,CUST2193,Debit,Insurance Premium,3005.58,446481.74,UPI,BigBasket,No
TXN501054,2024-06-28 22:59:55,CUST2479,Debit,Healthcare,2091.81,233395.59,UPI,Electricity Board,No
TXN505423,2024-06-29 00:37:30,CUST2324,Credit,Investment Return,39941.03,103214.85,,LIC,No
TXN506700,2024-06-29 00:46:10,CUST2436,Credit,Freelance Income,59297.03,36218.97,Debit Card,LIC,No
TXN501640,2024-06-29 02:57:23,CUST2357,Debit,Insurance Premium,4799.81,175849.11,Debit Card,Swiggy,No
TXN502559,2024-06-29 04:33:43,CUST2100,Debit,EMI - Loan,6303.21,399319.37,UPI,BigBasket,No
TXN503824,2024-06-29 05:30:57,CUST2227,Debit,Travel,2291.07,76048.29,Credit Card,Swiggy,No
TXN503925,2024-06-29 06:05:28,CUST2087,Debit,EMI - Loan,2553.26,194580.8,Debit Card,Zomato,No
TXN507329,2024-06-29 06:08:56,CUST2103,Debit,Entertainment,284.18,376781.17,Cheque,IRCTC,No
TXN503310,2024-06-29 07:16:55,CUST2317,Debit,EMI - Loan,3523.54,79830.45,Cheque,Apollo Pharmacy,No
TXN506923,2024-06-29 08:35:42,CUST2348,Debit,Groceries,2005.08,327092.71,Debit Card,Employer Payroll,No
TXN504375,2024-06-29 09:11:33,CUST2252,Debit,Groceries,3766.33,30445.11,UPI,Electricity Board,No
TXN501930,2024-06-29 13:21:06,CUST2597,Debit,Shopping,144.53,45979.67,Net Banking,Netflix,No
TXN501309,2024-06-29 17:42:11,CUST2331,Debit,Insurance Premium,1130.22,335474.01,UPI,HDFC Bank,No
TXN506528,2024-06-29 20:55:51,CUST2295,Credit,Freelance Income,53330.34,453942.81,UPI,Reliance Digital,No
TXN501107,2024-06-29 21:20:51,CUST2192,Debit,EMI - Loan,2706.8,256432.6,UPI,BigBasket,No
TXN507562,2024-06-29 21:50:08,CUST2501,Debit,Shopping,600.25,,UPI,BigBasket,No
TXN504414,2024-06-29 22:24:35,CUST2036,Credit,Salary,29046.39,475430.88,UPI,Electricity Board,No
TXN505898,2024-06-29 23:24:02,CUST2052,Debit,Entertainment,50.0,148831.88,UPI,HDFC Bank,No
TXN500798,2024-06-30 01:53:45,CUST2292,Debit,Entertainment,1659.42,364453.55,Cheque,IRCTC,No
TXN501167,2024-06-30 06:23:00,CUST2307,Credit,Freelance Income,29906.66,9573.79,UPI,IRCTC,No
TXN501536,2024-06-30 07:40:00,CUST2419,Debit,Entertainment,437.86,104023.12,Debit Card,Uber,No
TXN502394,2024-06-30 10:03:42,CUST2160,Debit,Shopping,5367.6,118419.58,Debit Card,Zomato,No
TXN501123,2024-06-30 10:04:45,CUST2241,Credit,Salary,51326.1,396264.94,UPI,Local Store,No
TXN501765,2024-06-30 14:09:21,CUST2555,Debit,Shopping,71.07,,Debit Card,Apollo Pharmacy,No
TXN505090,2024-06-30 15:28:55,CUST2352,Debit,Dining,3059.3,412560.67,Credit Card,Electricity Board,No
TXN504427,2024-06-30 18:38:36,CUST2041,Debit,Insurance Premium,826.34,440378.77,Debit Card,Uber,No
TXN501907,2024-06-30 18:58:33,CUST2096,Debit,Dining,4350.86,132545.04,UPI,Apollo Pharmacy,No
TXN504838,2024-06-30 20:38:13,CUST2468,Debit,Travel,2315.72,,Debit Card,Uber,No
TXN504366,2024-07-01 01:52:46,CUST2303,Debit,Entertainment,752.92,137940.04,Cash,HDFC Bank,No
TXN507113,2024-07-01 04:23:25,CUST2413,Debit,EMI - Loan,1762.84,399979.48,Credit Card,Uber,No
TXN503768,2024-07-01 07:05:21,CUST2273,Debit,Rent,1702.34,316945.43,UPI,Apollo Pharmacy,No
TXN507617,2024-07-01 07:07:22,CUST2305,Debit,Rent,724.53,437794.97,UPI,Swiggy,No
TXN505963,2024-07-01 12:37:36,CUST2587,Debit,Utilities,378.02,84406.43,Net Banking,HDFC Bank,No
TXN505217,2024-07-01 15:11:03,CUST2256,Debit,Utilities,7049.35,254071.3,UPI,Netflix,No
TXN501418,2024-07-01 17:20:16,CUST2268,Debit,Entertainment,5650.62,218703.79,UPI,BigBasket,No
TXN506720,2024-07-01 19:42:48,CUST2071,Debit,Utilities,1881.15,163527.95,UPI,Amazon,No
TXN502663,2024-07-01 20:16:11,CUST2348,Debit,Rent,2965.24,54406.87,UPI,LIC,No
TXN500813,2024-07-01 22:06:18,CUST2463,Debit,EMI - Loan,3912.04,287897.87,Net Banking,Local Store,No
TXN506423,2024-07-02 01:03:27,CUST2537,Debit,Groceries,1009.15,454886.35,Cash,Employer Payroll,No
TXN502934,2024-07-02 02:45:50,CUST2149,Credit,Salary,12429.5,92706.43,Cash,IRCTC,No
TXN502770,2024-07-02 04:54:10,CUST2492,Debit,EMI - Loan,3097.54,43679.04,UPI,IRCTC,No
TXN501490,2024-07-02 09:56:45,CUST2236,Debit,Dining,2602.92,259550.12,Net Banking,LIC,No
TXN503033,2024-07-02 13:24:09,CUST2162,Debit,Travel,238.33,246142.99,Credit Card,Reliance Digital,No
TXN505421,2024-07-02 16:31:50,CUST2388,Debit,Entertainment,2616.51,414581.16,Net Banking,Zomato,No
TXN503289,2024-07-02 17:18:47,CUST2349,Debit,Travel,1666.51,2017.4,Debit Card,Netflix,No
TXN507008,2024-07-02 20:46:13,CUST2481,Debit,Insurance Premium,2998.58,33075.65,Credit Card,Electricity Board,No
TXN507068,2024-07-02 20:58:11,CUST2409,Debit,Rent,165.68,120697.52,Debit Card,Reliance Digital,No
TXN501076,2024-07-02 22:07:01,CUST2302,Debit,Healthcare,2117.26,55967.94,Net Banking,BigBasket,No
TXN506384,2024-07-02 22:11:53,CUST2133,Debit,Insurance Premium,1225.85,157939.26,Cash,Netflix,No
TXN500578,2024-07-03 00:36:20,CUST2298,Credit,Freelance Income,89952.36,79666.22,UPI,HDFC Bank,No
TXN507725,2024-07-03 00:47:32,CUST2588,Credit,Investment Return,25126.91,407099.05,Credit Card,LIC,No
TXN500264,2024-07-03 03:00:14,CUST2449,Debit,Entertainment,1686.28,372618.13,Cash,Swiggy,No
TXN500462,2024-07-03 04:01:05,CUST2338,Credit,Freelance Income,52375.32,249942.71,Net Banking,Mutual Fund SIP,No
TXN506299,2024-07-03 05:27:32,CUST2450,Credit,Refund,43904.29,218663.47,Cash,Netflix,No
TXN504893,2024-07-03 10:46:56,CUST2230,Debit,Dining,2350.72,461434.53,Credit Card,BigBasket,No
TXN503549,2024-07-03 11:38:07,CUST2266,Credit,Salary,77718.52,21489.31,Credit Card,Amazon,No
TXN502783,2024-07-03 12:08:04,CUST2241,Debit,Shopping,291.05,45572.08,Debit Card,Amazon,No
TXN506953,2024-07-03 13:58:13,CUST2127,Credit,Investment Return,54982.79,19087.23,UPI,BigBasket,Yes
TXN505044,2024-07-03 14:30:45,CUST2262,Debit,Utilities,4766.44,401533.37,UPI,Swiggy,No
TXN506370,2024-07-03 17:14:20,CUST2413,Debit,Shopping,3610.54,467547.65,Cheque,Zomato,No
TXN507630,2024-07-03 17:14:31,CUST2359,Credit,Investment Return,54665.61,431500.16,Credit Card,Mutual Fund SIP,No
TXN501659,2024-07-03 19:10:50,CUST2205,Debit,Healthcare,6609.09,349688.32,Credit Card,Netflix,No
TXN504076,2024-07-03 22:07:34,CUST2323,Debit,Dining,11353.04,155853.4,Credit Card,Electricity Board,No
TXN504890,2024-07-03 22:26:03,CUST2534,Debit,Utilities,8487.33,9253.07,Credit Card,BigBasket,No
TXN503035,2024-07-03 22:53:43,CUST2399,Debit,Utilities,341.15,552.72,UPI,Electricity Board,No
TXN501119,2024-07-04 01:13:28,CUST2582,Debit,Travel,4004.36,164938.41,Cheque,Employer Payroll,No
TXN506704,2024-07-04 01:29:01,CUST2050,Credit,Refund,104521.24,88369.18,Credit Card,Apollo Pharmacy,No
TXN506708,2024-07-04 02:32:44,CUST2222,Debit,Dining,5864.55,405942.35,UPI,Uber,No
TXN503516,2024-07-04 03:40:18,CUST2570,Debit,Dining,5202.94,256926.48,Credit Card,Reliance Digital,No
TXN506006,2024-07-04 06:57:52,CUST2231,Debit,Entertainment,2428.81,48785.82,Debit Card,HDFC Bank,No
TXN505564,2024-07-04 07:06:43,CUST2291,Debit,Shopping,6328.24,90220.36,UPI,IRCTC,No
TXN502946,2024-07-04 08:14:40,CUST2451,Debit,Entertainment,323.87,145712.14,Debit Card,Zomato,No
TXN501596,2024-07-04 16:44:52,CUST2388,Debit,Dining,1510.94,64497.72,Cash,Mutual Fund SIP,No
TXN504345,2024-07-04 17:39:53,CUST2229,Debit,Dining,595.77,406299.67,Debit Card,Uber,No
TXN505187,2024-07-04 19:34:45,CUST2060,Credit,Freelance Income,43047.17,395966.38,Credit Card,Apollo Pharmacy,No
TXN504540,2024-07-04 21:05:29,CUST2367,Credit,Salary,12052.43,298790.07,,Mutual Fund SIP,No
TXN507684,2024-07-04 21:55:02,CUST2565,Debit,Rent,3231.09,108519.24,UPI,Netflix,No
TXN507707,2024-07-04 22:20:15,CUST2592,Debit,EMI - Loan,3212.3,372309.96,UPI,Electricity Board,No
TXN500583,2024-07-04 22:36:58,CUST2135,Debit,Utilities,2316.84,354061.59,Credit Card,Zomato,No
TXN500278,2024-07-04 22:43:05,CUST2568,Debit,Rent,2183.75,80997.53,Cheque,Reliance Digital,No
TXN504955,2024-07-05 00:01:33,CUST2003,Debit,Travel,132.08,399181.59,Net Banking,Reliance Digital,No
TXN505003,2024-07-05 01:58:41,CUST2150,Debit,Travel,722.81,234958.23,Cheque,Uber,No
TXN507505,2024-07-05 02:35:34,CUST2099,Debit,EMI - Loan,956.23,492079.42,Net Banking,Apollo Pharmacy,No
TXN506955,2024-07-05 03:18:25,CUST2517,Debit,Rent,2920.31,456626.27,Debit Card,Local Store,No
TXN504201,2024-07-05 06:28:35,CUST2352,Debit,Travel,3229.88,333843.69,Net Banking,Mutual Fund SIP,No
TXN503548,2024-07-05 08:06:22,CUST2578,Debit,EMI - Loan,3958.04,72765.28,Debit Card,BigBasket,No
TXN501552,2024-07-05 08:53:58,CUST2082,Debit,Shopping,1968.01,108343.7,UPI,Apollo Pharmacy,No
TXN504906,2024-07-05 09:58:55,CUST2499,Credit,Investment Return,31185.79,79772.06,Credit Card,Apollo Pharmacy,No
TXN500872,2024-07-05 12:58:59,CUST2095,Debit,Utilities,839.89,48329.14,Cash,IRCTC,No
TXN503427,2024-07-05 14:05:11,CUST2238,Debit,Groceries,318.87,28126.51,Cash,Electricity Board,No
TXN502172,2024-07-05 19:07:37,CUST2593,Debit,Dining,1131.1,493576.8,Debit Card,BigBasket,No
TXN501840,2024-07-05 20:28:36,CUST2015,Debit,EMI - Loan,3395.12,144554.41,Net Banking,Amazon,No
TXN504596,2024-07-06 02:19:36,CUST2036,Credit,Freelance Income,50627.89,331299.51,UPI,LIC,No
TXN504608,2024-07-06 02:31:21,CUST2287,Debit,Travel,4129.24,430865.25,Net Banking,Mutual Fund SIP,No
TXN507132,2024-07-06 02:55:03,CUST2345,Debit,Shopping,5257.01,298076.78,Credit Card,Swiggy,No
TXN506818,2024-07-06 03:58:05,CUST2561,Credit,Interest Credit,26303.32,200685.03,Debit Card,BigBasket,No
TXN507449,2024-07-06 04:17:23,CUST2226,Debit,Healthcare,1162.93,,Debit Card,Mutual Fund SIP,No
TXN502928,2024-07-06 04:34:19,CUST2048,Credit,Refund,22315.78,265737.7,Debit Card,Electricity Board,No
TXN507671,2024-07-06 08:37:17,CUST2408,Debit,Shopping,1690.04,411693.62,Net Banking,Uber,No
TXN502269,2024-07-06 11:28:30,CUST2084,Debit,Insurance Premium,2017.16,,UPI,Employer Payroll,No
TXN507913,2024-07-06 14:34:48,CUST2464,Debit,Rent,1510.32,13791.12,UPI,Local Store,No
TXN501584,2024-07-06 15:02:42,CUST2587,Debit,Utilities,3808.37,226653.55,Net Banking,HDFC Bank,No
TXN506132,2024-07-06 17:54:20,CUST2350,Debit,Rent,3952.21,186968.38,UPI,Zomato,No
TXN506948,2024-07-06 19:16:03,CUST2081,Debit,EMI - Loan,6634.63,437152.22,Debit Card,HDFC Bank,No
TXN505972,2024-07-06 21:57:57,CUST2531,Debit,Groceries,879.03,413891.18,Cheque,Amazon,No
TXN504531,2024-07-06 22:28:06,CUST2412,Debit,Travel,878.09,,Net Banking,Zomato,No
TXN507247,2024-07-07 00:39:58,CUST2592,Debit,Dining,3335.82,259143.34,Net Banking,Uber,No
TXN500663,2024-07-07 01:44:07,CUST2197,Debit,Utilities,7631.28,448546.82,Cheque,BigBasket,No
TXN503528,2024-07-07 02:19:28,CUST2337,Debit,Rent,54.96,464900.07,,Electricity Board,No
TXN501955,2024-07-07 02:57:04,CUST2283,Debit,Rent,2270.75,377040.21,Credit Card,Netflix,No
